"repository","path","scope","github_compare_change_type","logical_20260714_baseline_state","github_base_anchor","github_head","current_blob_sha1","claim_boundary"
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/cycle_001/cycle001_product_read_failure_rc0026.json","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","89a575b2f5febd5579b7091c5fa9ac839776f571","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/cycle_001/rc0028_representative8_body_free.json","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","d84ba98a17d452783885ebd1c8afffa8abf82bf1","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/cycle_001/rc0029_representative8_body_free.json","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","73cc5b64ec7661be726ed66ef4d157dc3478547b","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/cycle_001/rc0030_representative8_body_free.json","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","05d40777c8903dfc3ef152af238685ffbbaa9c9e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/generated/batch_001.jsonl","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","d615db9dcebb5383172e6650873aeebe9c86f9e0","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/generated/batch_001_coverage_matrix.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","1fe2bba1c8e5497d15b4ad9dd20c895864f7abb1","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/generated/batch_001_duplicate_report.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","30b7b54af9069689ff5d9fe36d047de664dc1050","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3/generated/batch_001_manifest.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","4101da243f0e64cce4503b2750074eb2f854848d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3_s0_boundary_20260714.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","1e6f889caec5eb50a24dba65f3c47b5f01073473","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3_s1_baseline_receipt_20260714.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2440b641387618c0a14039558a00a4fcdc41c99b","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3_s1_input_contract_20260714.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","8d483e41f70d7c36a04db1373da1360fce4a3d04","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3_s2_corpus_registry_20260714.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2648d1fb3fdba36bf1c3bb3ff68b91aa2c60a60e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3_s3_contract_receipt_20260715.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","791e0f1d4394b3f67ba5bed0ac94d53a9dfa968e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/fixtures/emlis_nls_v3_s3_red_attack_catalog_20260715.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","6f5099b976b68e2442577e190481d0c10f1226f9","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/helpers/emlis_nls_v3_s0_s1_baseline.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","77bcb55fed34d19b38ae54734eadef54e092f6ce","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/helpers/emlis_nls_v3_s2_sample_registry.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","027e39a172a3c8a9faa58e64eb819a1eec9e1df1","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/local_only/emlis_nls_v3_s1_v1_visible_20260714.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","3d64bbc52271e0a2c37937eeb78aa667e22b3c4e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/schemas/emlis_nls_v3_case_evidence_receipt_v2.schema.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","36e3edbca766d4a08c6036013b13c07e7fcf7198","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/schemas/emlis_nls_v3_case_evidence_receipt_v3.schema.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","7339dd4313ec9ad0793b994445274ecffd057407","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/schemas/emlis_nls_v3_corpus_registry_v1.schema.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","5d0775016a606abaf2067a3e75629e0b2f4c5130","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/schemas/emlis_nls_v3_coverage_matrix_v1.schema.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","be88fd104ed51c665c7f3d9dc1ff1f43a53c6659","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/schemas/emlis_nls_v3_sample_batch_manifest_v1.schema.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","913d0bf35ab9a1706b84585d1b84fb1bfa497d61","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/schemas/emlis_nls_v3_sample_case_v1.schema.json","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","3cdb331348058380f7f3b9384e54aa266da62c3e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_ai_grounded_observation_semantic_restatement.py","NLS_V3_SUPPORT","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","ecbacfa49cb06d79e7bb613281015434acd993e3","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_ai_nls_v3_rc0025_v1_surface_regression.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","e37c7d652f373197609dd8cd6f0be9c313bcefc8","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v2_all_steps_audit.py","NLS_V2_ALREADY_REFLECTED_20260714","added","already_reflected_in_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","ff872833b6f1930796277e347d17c2cdd181de55","Already represented by eai714_diff.csv; retained only to explain the GitHub transport-comparison filter."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v2_s12_s13_device_blocked.py","NLS_V2_ALREADY_REFLECTED_20260714","added","already_reflected_in_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","37a03938185896568105e90764dc982411edbd8a","Already represented by eai714_diff.csv; retained only to explain the GitHub transport-comparison filter."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_batch001_freeze.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","d4df6512092b45618219f08aab38e213d54d4173","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s0_s1.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","cdea3c78984a973c336cc2e8af2990d887f1cade","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s10_dormant_runtime_batch_evidence.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","fcf5a321bf2d8cf7d3c4c98ba728763d18b73303","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_acceptance_distribution_contract.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","f394543c1a0423019fa1c7ff9101785aff296f9c","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_available_input_scope.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","3396c3a50b21c94134156d7548c1f1424f85360b","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_cycle001.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","500cb40aca6ed4715acbdb972ef1665af559ae56","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_cycle_finalize_integration.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","b44405a824254eada2543fa338bc4d4a0558daa1","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_development42_regression.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","4d3afc889f0185c77236184211d8ab9ad9389f78","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_hard_gate_security.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","c8bd19ae68e53173b2b7178fb4621ce443e45491","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0019_catalog.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","f681c5db310e559fb4f0d9c29dce206f8fc15043","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0019_depth.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","fc06ff2900701e28ebc8a3978b6a6083e7e2f170","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0019_grouped_surface_red.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","9b1259515ca62d77d2626df218b0c0e2b565c6c7","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0019_matcher.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","04c0870044f7c944d9ee651ba8154b02182feb98","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0019_overlay.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","8566cceb380cf802bd05303100570fdd88ea8aef","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0020_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","b2e7fef68c9a6647f6a1272090f940f59899bb50","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0020_matcher.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","d7e1efc49f5db28d4dd5db77413fac747ddee716","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0020_required_unknown.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","8d626efdf30dd37a69a68f16c9459e5cf3d86a71","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0021_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","f100b18d3318b7e364665670d64ae77722127359","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0021_compound_balanced_surface.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2df2cfb81a224b4b72be1ab25a649462d29d6e86","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0022_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","8a0aca3c5c90363b619da854783156326607ab70","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0022_cycle_finalize.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","9042311baf0b174f2cbb56747a746c6065bcc0ba","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0022_grammatical_chunk_surface.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","12f267aaa2429326ddfcb36df039c4e59dcae432","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0023_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","22106be233d593dd888628eb67ba3bb469f5c9b9","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0023_batch_evidence.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","c69c9e60b79eb463d405a96185006622cfb8396a","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0023_cycle_finalize.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","ab7afcdef25adf59e01ba792f7e294324df03531","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0023_matcher.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","dce5b8c08bdef6cb1568afa08a1129cecd335c0c","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0024_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","9946689abfd5b27f63e2139b3a37ff1f0bd389f0","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
